x y z meta\\
2.16 1.78 1330.57 1330.57\\
2.18 1.78 1328.34 1328.34\\
2.19 1.78 1326.06 1326.06\\
2.21 1.78 1323.73 1323.73\\
2.22 1.78 1321.36 1321.36\\
2.24 1.78 1318.94 1318.94\\
2.26 1.78 1316.48 1316.48\\
2.27 1.78 1313.98 1313.98\\
2.29 1.78 1311.43 1311.43\\
2.30 1.78 1308.83 1308.83\\
2.32 1.78 1306.19 1306.19\\
2.34 1.78 1303.50 1303.50\\
2.35 1.78 1300.77 1300.77\\
2.37 1.78 1298.00 1298.00\\
2.38 1.78 1295.18 1295.18\\
2.40 1.78 1292.32 1292.32\\
2.42 1.78 1289.41 1289.41\\
2.43 1.78 1286.45 1286.45\\
2.45 1.78 1283.45 1283.45\\
2.46 1.78 1280.41 1280.41\\
2.48 1.78 1277.32 1277.32\\
2.50 1.78 1274.18 1274.18\\
2.51 1.78 1271.01 1271.01\\
2.53 1.78 1267.78 1267.78\\
2.54 1.78 1264.51 1264.51\\
2.56 1.78 1261.20 1261.20\\
2.58 1.78 1257.84 1257.84\\
2.59 1.78 1254.44 1254.44\\
2.61 1.78 1250.99 1250.99\\
2.62 1.78 1247.50 1247.50\\
2.64 1.78 1243.96 1243.96\\
2.66 1.78 1240.38 1240.38\\
2.67 1.78 1236.75 1236.75\\
2.69 1.78 1233.08 1233.08\\
2.70 1.78 1229.36 1229.36\\
2.72 1.78 1225.60 1225.60\\
2.74 1.78 1221.79 1221.79\\
2.75 1.78 1217.94 1217.94\\
2.77 1.78 1214.04 1214.04\\
2.78 1.78 1210.10 1210.10\\
2.80 1.78 1206.11 1206.11\\
2.82 1.78 1202.08 1202.08\\
2.83 1.78 1198.00 1198.00\\
2.85 1.78 1193.88 1193.88\\
2.86 1.78 1189.72 1189.72\\
2.88 1.78 1185.50 1185.50\\
2.90 1.78 1181.25 1181.25\\
2.91 1.78 1176.95 1176.95\\
2.93 1.78 1172.60 1172.60\\
2.94 1.78 1168.21 1168.21\\
2.96 1.78 1163.78 1163.78\\
2.98 1.78 1159.30 1159.30\\
2.99 1.78 1154.77 1154.77\\
0.00 1.78 1223.16 1223.16\\
0.02 1.78 1226.99 1226.99\\
0.03 1.78 1230.76 1230.76\\
0.05 1.78 1234.50 1234.50\\
0.06 1.78 1238.19 1238.19\\
0.08 1.78 1241.83 1241.83\\
0.10 1.78 1245.43 1245.43\\
0.11 1.78 1248.99 1248.99\\
0.13 1.78 1252.50 1252.50\\
0.14 1.78 1255.96 1255.96\\
0.16 1.78 1259.38 1259.38\\
0.18 1.78 1262.75 1262.75\\
0.19 1.78 1266.08 1266.08\\
0.21 1.78 1269.37 1269.37\\
0.22 1.78 1272.61 1272.61\\
0.24 1.78 1275.81 1275.81\\
0.26 1.78 1278.96 1278.96\\
0.27 1.78 1282.06 1282.06\\
0.29 1.78 1285.12 1285.12\\
0.30 1.78 1288.14 1288.14\\
0.32 1.78 1291.11 1291.11\\
0.34 1.78 1294.04 1294.04\\
0.35 1.78 1296.92 1296.92\\
0.37 1.78 1299.75 1299.75\\
0.38 1.78 1302.55 1302.55\\
0.40 1.78 1305.29 1305.29\\
0.42 1.78 1307.99 1307.99\\
0.43 1.78 1310.65 1310.65\\
0.45 1.78 1313.26 1313.26\\
0.46 1.78 1315.83 1315.83\\
0.48 1.78 1318.35 1318.35\\
0.50 1.78 1320.83 1320.83\\
0.51 1.78 1323.26 1323.26\\
0.53 1.78 1325.65 1325.65\\
0.54 1.78 1327.99 1327.99\\
0.56 1.78 1330.29 1330.29\\
0.58 1.78 1332.54 1332.54\\
0.59 1.78 1334.75 1334.75\\
0.61 1.78 1336.91 1336.91\\
0.62 1.78 1339.03 1339.03\\
0.64 1.78 1341.11 1341.11\\
0.66 1.78 1343.14 1343.14\\
0.67 1.78 1345.12 1345.12\\
0.69 1.78 1347.06 1347.06\\
0.70 1.78 1348.95 1348.95\\
0.72 1.78 1350.80 1350.80\\
0.74 1.78 1352.61 1352.61\\
0.75 1.78 1354.36 1354.36\\
0.77 1.78 1356.08 1356.08\\
0.78 1.78 1357.75 1357.75\\
0.80 1.78 1359.37 1359.37\\
0.82 1.78 1360.95 1360.95\\
0.83 1.78 1362.49 1362.49\\
0.85 1.78 1363.98 1363.98\\
0.86 1.78 1365.42 1365.42\\
0.88 1.78 1366.82 1366.82\\
0.90 1.78 1368.18 1368.18\\
0.91 1.78 1369.49 1369.49\\
0.93 1.78 1370.76 1370.76\\
0.94 1.78 1371.98 1371.98\\
0.96 1.78 1373.15 1373.15\\
0.98 1.78 1374.28 1374.28\\
0.99 1.78 1375.37 1375.37\\
1.01 1.78 1376.41 1376.41\\
1.02 1.78 1377.41 1377.41\\
1.04 1.78 1378.36 1378.36\\
1.06 1.78 1379.27 1379.27\\
1.07 1.78 1380.13 1380.13\\
1.09 1.78 1380.95 1380.95\\
1.10 1.78 1381.72 1381.72\\
1.12 1.78 1382.44 1382.44\\
1.14 1.78 1383.13 1383.13\\
1.15 1.78 1383.76 1383.76\\
1.17 1.78 1384.36 1384.36\\
1.18 1.78 1384.90 1384.90\\
1.20 1.78 1385.41 1385.41\\
1.22 1.78 1385.87 1385.87\\
1.23 1.78 1386.28 1386.28\\
1.25 1.78 1386.65 1386.65\\
1.26 1.78 1386.97 1386.97\\
1.28 1.78 1387.25 1387.25\\
1.30 1.78 1387.48 1387.48\\
1.31 1.78 1387.67 1387.67\\
1.33 1.78 1387.81 1387.81\\
1.34 1.78 1387.91 1387.91\\
1.36 1.78 1387.97 1387.97\\
1.38 1.78 1387.98 1387.98\\
1.39 1.78 1387.94 1387.94\\
1.41 1.78 1387.86 1387.86\\
1.42 1.78 1387.74 1387.74\\
1.44 1.78 1387.57 1387.57\\
1.46 1.78 1387.35 1387.35\\
1.47 1.78 1387.09 1387.09\\
1.49 1.78 1386.79 1386.79\\
1.50 1.78 1386.44 1386.44\\
1.52 1.78 1386.04 1386.04\\
1.54 1.78 1385.60 1385.60\\
1.55 1.78 1385.12 1385.12\\
1.57 1.78 1384.59 1384.59\\
1.58 1.78 1384.01 1384.01\\
1.60 1.78 1383.39 1383.39\\
1.62 1.78 1382.73 1382.73\\
1.63 1.78 1382.02 1382.02\\
1.65 1.78 1381.27 1381.27\\
1.66 1.78 1380.47 1380.47\\
1.68 1.78 1379.63 1379.63\\
1.70 1.78 1378.74 1378.74\\
1.71 1.78 1377.80 1377.80\\
1.73 1.78 1376.83 1376.83\\
1.74 1.78 1375.80 1375.80\\
1.76 1.78 1374.74 1374.74\\
1.78 1.78 1373.62 1373.62\\
1.79 1.78 1372.46 1372.46\\
1.81 1.78 1371.26 1371.26\\
1.82 1.78 1370.02 1370.02\\
1.84 1.78 1368.72 1368.72\\
1.86 1.78 1367.39 1367.39\\
1.87 1.78 1366.00 1366.00\\
1.89 1.78 1364.58 1364.58\\
1.90 1.78 1363.11 1363.11\\
1.92 1.78 1361.59 1361.59\\
1.94 1.78 1360.03 1360.03\\
1.95 1.78 1358.42 1358.42\\
1.97 1.78 1356.77 1356.77\\
1.98 1.78 1355.07 1355.07\\
2.00 1.78 1353.33 1353.33\\
2.02 1.78 1351.55 1351.55\\
2.03 1.78 1349.72 1349.72\\
2.05 1.78 1347.84 1347.84\\
2.06 1.78 1345.92 1345.92\\
2.08 1.78 1343.95 1343.95\\
2.10 1.78 1341.94 1341.94\\
2.11 1.78 1339.89 1339.89\\
2.13 1.78 1337.79 1337.79\\
2.14 1.78 1335.64 1335.64\\
2.16 1.78 1333.45 1333.45\\
2.18 1.78 1331.22 1331.22\\
2.19 1.78 1328.94 1328.94\\
2.21 1.78 1326.62 1326.62\\
2.22 1.78 1324.25 1324.25\\
2.24 1.78 1321.83 1321.83\\
2.26 1.78 1319.37 1319.37\\
2.27 1.78 1316.87 1316.87\\
2.29 1.78 1314.32 1314.32\\
2.30 1.78 1311.73 1311.73\\
2.32 1.78 1309.09 1309.09\\
2.34 1.78 1306.41 1306.41\\
2.35 1.78 1303.68 1303.68\\
2.37 1.78 1300.90 1300.90\\
2.38 1.78 1298.09 1298.09\\
2.40 1.78 1295.22 1295.22\\
2.42 1.78 1292.32 1292.32\\
2.43 1.78 1289.36 1289.36\\
2.45 1.78 1286.37 1286.37\\
2.46 1.78 1283.32 1283.32\\
2.48 1.78 1280.24 1280.24\\
2.50 1.78 1277.10 1277.10\\
2.51 1.78 1273.93 1273.93\\
2.53 1.78 1270.70 1270.70\\
2.54 1.78 1267.44 1267.44\\
2.56 1.78 1264.13 1264.13\\
2.58 1.78 1260.77 1260.77\\
2.59 1.78 1257.37 1257.37\\
2.61 1.78 1253.92 1253.92\\
2.62 1.78 1250.43 1250.43\\
2.64 1.78 1246.90 1246.90\\
2.66 1.78 1243.31 1243.31\\
2.67 1.78 1239.69 1239.69\\
2.69 1.78 1236.02 1236.02\\
2.70 1.78 1232.30 1232.30\\
2.72 1.78 1228.54 1228.54\\
2.74 1.78 1224.74 1224.74\\
2.75 1.78 1220.89 1220.89\\
2.77 1.78 1216.99 1216.99\\
2.78 1.78 1213.05 1213.05\\
2.80 1.78 1209.07 1209.07\\
2.82 1.78 1205.04 1205.04\\
2.83 1.78 1200.96 1200.96\\
2.85 1.78 1196.84 1196.84\\
2.86 1.78 1192.68 1192.68\\
2.88 1.78 1188.47 1188.47\\
2.90 1.78 1184.22 1184.22\\
2.91 1.78 1179.92 1179.92\\
2.93 1.78 1175.57 1175.57\\
2.94 1.78 1171.18 1171.18\\
2.96 1.78 1166.75 1166.75\\
2.98 1.78 1162.27 1162.27\\
2.99 1.78 1157.75 1157.75\\
0.00 1.79 1225.77 1225.77\\
0.02 1.79 1229.60 1229.60\\
0.03 1.79 1233.38 1233.38\\
0.05 1.79 1237.11 1237.11\\
0.06 1.79 1240.80 1240.80\\
0.08 1.79 1244.45 1244.45\\
0.10 1.79 1248.05 1248.05\\
0.11 1.79 1251.61 1251.61\\
0.13 1.79 1255.12 1255.12\\
0.14 1.79 1258.59 1258.59\\
0.16 1.79 1262.01 1262.01\\
0.18 1.79 1265.39 1265.39\\
0.19 1.79 1268.72 1268.72\\
0.21 1.79 1272.00 1272.00\\
0.22 1.79 1275.25 1275.25\\
0.24 1.79 1278.44 1278.44\\
0.26 1.79 1281.60 1281.60\\
0.27 1.79 1284.70 1284.70\\
0.29 1.79 1287.77 1287.77\\
0.30 1.79 1290.78 1290.78\\
0.32 1.79 1293.76 1293.76\\
0.34 1.79 1296.69 1296.69\\
0.35 1.79 1299.57 1299.57\\
0.37 1.79 1302.41 1302.41\\
0.38 1.79 1305.20 1305.20\\
0.40 1.79 1307.95 1307.95\\
0.42 1.79 1310.65 1310.65\\
0.43 1.79 1313.31 1313.31\\
0.45 1.79 1315.93 1315.93\\
0.46 1.79 1318.49 1318.49\\
0.48 1.79 1321.02 1321.02\\
0.50 1.79 1323.50 1323.50\\
0.51 1.79 1325.93 1325.93\\
0.53 1.79 1328.32 1328.32\\
0.54 1.79 1330.67 1330.67\\
0.56 1.79 1332.97 1332.97\\
0.58 1.79 1335.22 1335.22\\
0.59 1.79 1337.43 1337.43\\
0.61 1.79 1339.60 1339.60\\
0.62 1.79 1341.72 1341.72\\
0.64 1.79 1343.79 1343.79\\
0.66 1.79 1345.82 1345.82\\
0.67 1.79 1347.81 1347.81\\
0.69 1.79 1349.75 1349.75\\
0.70 1.79 1351.64 1351.64\\
0.72 1.79 1353.50 1353.50\\
0.74 1.79 1355.30 1355.30\\
0.75 1.79 1357.06 1357.06\\
0.77 1.79 1358.78 1358.78\\
0.78 1.79 1360.45 1360.45\\
0.80 1.79 1362.08 1362.08\\
0.82 1.79 1363.66 1363.66\\
0.83 1.79 1365.20 1365.20\\
0.85 1.79 1366.69 1366.69\\
0.86 1.79 1368.14 1368.14\\
0.88 1.79 1369.54 1369.54\\
0.90 1.79 1370.90 1370.90\\
0.91 1.79 1372.21 1372.21\\
0.93 1.79 1373.48 1373.48\\
0.94 1.79 1374.70 1374.70\\
0.96 1.79 1375.88 1375.88\\
0.98 1.79 1377.01 1377.01\\
0.99 1.79 1378.10 1378.10\\
1.01 1.79 1379.14 1379.14\\
1.02 1.79 1380.14 1380.14\\
1.04 1.79 1381.09 1381.09\\
1.06 1.79 1382.00 1382.00\\
1.07 1.79 1382.86 1382.86\\
1.09 1.79 1383.68 1383.68\\
1.10 1.79 1384.46 1384.46\\
1.12 1.79 1385.19 1385.19\\
1.14 1.79 1385.87 1385.87\\
1.15 1.79 1386.51 1386.51\\
1.17 1.79 1387.11 1387.11\\
1.18 1.79 1387.65 1387.65\\
1.20 1.79 1388.16 1388.16\\
1.22 1.79 1388.62 1388.62\\
1.23 1.79 1389.03 1389.03\\
1.25 1.79 1389.40 1389.40\\
1.26 1.79 1389.73 1389.73\\
1.28 1.79 1390.01 1390.01\\
1.30 1.79 1390.25 1390.25\\
1.31 1.79 1390.44 1390.44\\
1.33 1.79 1390.58 1390.58\\
1.34 1.79 1390.68 1390.68\\
1.36 1.79 1390.74 1390.74\\
1.38 1.79 1390.75 1390.75\\
1.39 1.79 1390.72 1390.72\\
1.41 1.79 1390.64 1390.64\\
1.42 1.79 1390.51 1390.51\\
1.44 1.79 1390.35 1390.35\\
1.46 1.79 1390.13 1390.13\\
1.47 1.79 1389.87 1389.87\\
1.49 1.79 1389.57 1389.57\\
1.50 1.79 1389.22 1389.22\\
1.52 1.79 1388.83 1388.83\\
1.54 1.79 1388.39 1388.39\\
1.55 1.79 1387.91 1387.91\\
1.57 1.79 1387.38 1387.38\\
1.58 1.79 1386.81 1386.81\\
1.60 1.79 1386.19 1386.19\\
1.62 1.79 1385.53 1385.53\\
1.63 1.79 1384.82 1384.82\\
1.65 1.79 1384.07 1384.07\\
1.66 1.79 1383.28 1383.28\\
1.68 1.79 1382.43 1382.43\\
1.70 1.79 1381.55 1381.55\\
1.71 1.79 1380.62 1380.62\\
1.73 1.79 1379.64 1379.64\\
1.74 1.79 1378.62 1378.62\\
1.76 1.79 1377.55 1377.55\\
1.78 1.79 1376.44 1376.44\\
1.79 1.79 1375.29 1375.29\\
1.81 1.79 1374.09 1374.09\\
1.82 1.79 1372.84 1372.84\\
1.84 1.79 1371.55 1371.55\\
1.86 1.79 1370.22 1370.22\\
1.87 1.79 1368.84 1368.84\\
1.89 1.79 1367.41 1367.41\\
1.90 1.79 1365.94 1365.94\\
1.92 1.79 1364.43 1364.43\\
1.94 1.79 1362.87 1362.87\\
1.95 1.79 1361.26 1361.26\\
1.97 1.79 1359.61 1359.61\\
1.98 1.79 1357.92 1357.92\\
2.00 1.79 1356.18 1356.18\\
2.02 1.79 1354.40 1354.40\\
2.03 1.79 1352.57 1352.57\\
2.05 1.79 1350.69 1350.69\\
2.06 1.79 1348.77 1348.77\\
2.08 1.79 1346.81 1346.81\\
2.10 1.79 1344.80 1344.80\\
2.11 1.79 1342.75 1342.75\\
2.13 1.79 1340.65 1340.65\\
2.14 1.79 1338.51 1338.51\\
2.16 1.79 1336.32 1336.32\\
2.18 1.79 1334.09 1334.09\\
2.19 1.79 1331.81 1331.81\\
2.21 1.79 1329.49 1329.49\\
2.22 1.79 1327.12 1327.12\\
2.24 1.79 1324.71 1324.71\\
2.26 1.79 1322.25 1322.25\\
2.27 1.79 1319.75 1319.75\\
2.29 1.79 1317.20 1317.20\\
2.30 1.79 1314.61 1314.61\\
2.32 1.79 1311.97 1311.97\\
2.34 1.79 1309.29 1309.29\\
2.35 1.79 1306.57 1306.57\\
2.37 1.79 1303.79 1303.79\\
2.38 1.79 1300.98 1300.98\\
2.40 1.79 1298.12 1298.12\\
2.42 1.79 1295.21 1295.21\\
2.43 1.79 1292.26 1292.26\\
2.45 1.79 1289.27 1289.27\\
2.46 1.79 1286.22 1286.22\\
2.48 1.79 1283.14 1283.14\\
2.50 1.79 1280.01 1280.01\\
2.51 1.79 1276.83 1276.83\\
2.53 1.79 1273.61 1273.61\\
2.54 1.79 1270.35 1270.35\\
2.56 1.79 1267.04 1267.04\\
2.58 1.79 1263.68 1263.68\\
2.59 1.79 1260.29 1260.29\\
2.61 1.79 1256.84 1256.84\\
2.62 1.79 1253.35 1253.35\\
2.64 1.79 1249.82 1249.82\\
2.66 1.79 1246.24 1246.24\\
2.67 1.79 1242.61 1242.61\\
2.69 1.79 1238.95 1238.95\\
2.70 1.79 1235.23 1235.23\\
2.72 1.79 1231.47 1231.47\\
2.74 1.79 1227.67 1227.67\\
2.75 1.79 1223.82 1223.82\\
2.77 1.79 1219.93 1219.93\\
2.78 1.79 1215.99 1215.99\\
2.80 1.79 1212.01 1212.01\\
2.82 1.79 1207.98 1207.98\\
2.83 1.79 1203.91 1203.91\\
2.85 1.79 1199.79 1199.79\\
2.86 1.79 1195.63 1195.63\\
2.88 1.79 1191.42 1191.42\\
2.90 1.79 1187.17 1187.17\\
2.91 1.79 1182.87 1182.87\\
2.93 1.79 1178.53 1178.53\\
2.94 1.79 1174.14 1174.14\\
2.96 1.79 1169.71 1169.71\\
2.98 1.79 1165.23 1165.23\\
2.99 1.79 1160.71 1160.71\\
0.00 1.80 1228.37 1228.37\\
0.02 1.80 1232.19 1232.19\\
0.03 1.80 1235.98 1235.98\\
0.05 1.80 1239.71 1239.71\\
0.06 1.80 1243.41 1243.41\\
0.08 1.80 1247.06 1247.06\\
0.10 1.80 1250.66 1250.66\\
0.11 1.80 1254.22 1254.22\\
0.13 1.80 1257.73 1257.73\\
0.14 1.80 1261.20 1261.20\\
0.16 1.80 1264.62 1264.62\\
0.18 1.80 1268.00 1268.00\\
0.19 1.80 1271.33 1271.33\\
0.21 1.80 1274.62 1274.62\\
0.22 1.80 1277.87 1277.87\\
0.24 1.80 1281.07 1281.07\\
0.26 1.80 1284.22 1284.22\\
0.27 1.80 1287.33 1287.33\\
0.29 1.80 1290.40 1290.40\\
0.30 1.80 1293.42 1293.42\\
0.32 1.80 1296.39 1296.39\\
0.34 1.80 1299.32 1299.32\\
0.35 1.80 1302.21 1302.21\\
0.37 1.80 1305.05 1305.05\\
0.38 1.80 1307.84 1307.84\\
0.40 1.80 1310.59 1310.59\\
0.42 1.80 1313.30 1313.30\\
0.43 1.80 1315.96 1315.96\\
0.45 1.80 1318.57 1318.57\\
0.46 1.80 1321.14 1321.14\\
0.48 1.80 1323.67 1323.67\\
0.50 1.80 1326.15 1326.15\\
0.51 1.80 1328.59 1328.59\\
0.53 1.80 1330.98 1330.98\\
0.54 1.80 1333.33 1333.33\\
0.56 1.80 1335.63 1335.63\\
0.58 1.80 1337.88 1337.88\\
0.59 1.80 1340.10 1340.10\\
0.61 1.80 1342.26 1342.26\\
0.62 1.80 1344.39 1344.39\\
0.64 1.80 1346.46 1346.46\\
0.66 1.80 1348.50 1348.50\\
0.67 1.80 1350.48 1350.48\\
0.69 1.80 1352.43 1352.43\\
0.70 1.80 1354.32 1354.32\\
0.72 1.80 1356.18 1356.18\\
0.74 1.80 1357.98 1357.98\\
0.75 1.80 1359.75 1359.75\\
0.77 1.80 1361.47 1361.47\\
0.78 1.80 1363.14 1363.14\\
0.80 1.80 1364.77 1364.77\\
0.82 1.80 1366.35 1366.35\\
0.83 1.80 1367.89 1367.89\\
0.85 1.80 1369.38 1369.38\\
0.86 1.80 1370.83 1370.83\\
0.88 1.80 1372.24 1372.24\\
0.90 1.80 1373.60 1373.60\\
0.91 1.80 1374.91 1374.91\\
0.93 1.80 1376.18 1376.18\\
0.94 1.80 1377.41 1377.41\\
0.96 1.80 1378.59 1378.59\\
0.98 1.80 1379.72 1379.72\\
0.99 1.80 1380.81 1380.81\\
1.01 1.80 1381.86 1381.86\\
1.02 1.80 1382.86 1382.86\\
1.04 1.80 1383.81 1383.81\\
1.06 1.80 1384.72 1384.72\\
1.07 1.80 1385.59 1385.59\\
1.09 1.80 1386.41 1386.41\\
1.10 1.80 1387.18 1387.18\\
1.12 1.80 1387.91 1387.91\\
1.14 1.80 1388.60 1388.60\\
1.15 1.80 1389.24 1389.24\\
1.17 1.80 1389.84 1389.84\\
1.18 1.80 1390.39 1390.39\\
1.20 1.80 1390.90 1390.90\\
1.22 1.80 1391.36 1391.36\\
1.23 1.80 1391.78 1391.78\\
1.25 1.80 1392.15 1392.15\\
1.26 1.80 1392.47 1392.47\\
1.28 1.80 1392.76 1392.76\\
1.30 1.80 1392.99 1392.99\\
1.31 1.80 1393.19 1393.19\\
1.33 1.80 1393.33 1393.33\\
1.34 1.80 1393.44 1393.44\\
1.36 1.80 1393.50 1393.50\\
1.38 1.80 1393.51 1393.51\\
1.39 1.80 1393.48 1393.48\\
1.41 1.80 1393.40 1393.40\\
1.42 1.80 1393.28 1393.28\\
1.44 1.80 1393.11 1393.11\\
1.46 1.80 1392.90 1392.90\\
1.47 1.80 1392.64 1392.64\\
1.49 1.80 1392.34 1392.34\\
1.50 1.80 1392.00 1392.00\\
1.52 1.80 1391.61 1391.61\\
1.54 1.80 1391.17 1391.17\\
1.55 1.80 1390.69 1390.69\\
1.57 1.80 1390.16 1390.16\\
1.58 1.80 1389.59 1389.59\\
1.60 1.80 1388.98 1388.98\\
1.62 1.80 1388.32 1388.32\\
1.63 1.80 1387.61 1387.61\\
1.65 1.80 1386.86 1386.86\\
1.66 1.80 1386.07 1386.07\\
1.68 1.80 1385.23 1385.23\\
1.70 1.80 1384.34 1384.34\\
1.71 1.80 1383.41 1383.41\\
1.73 1.80 1382.44 1382.44\\
1.74 1.80 1381.42 1381.42\\
1.76 1.80 1380.36 1380.36\\
1.78 1.80 1379.25 1379.25\\
1.79 1.80 1378.09 1378.09\\
1.81 1.80 1376.90 1376.90\\
1.82 1.80 1375.65 1375.65\\
1.84 1.80 1374.36 1374.36\\
1.86 1.80 1373.03 1373.03\\
1.87 1.80 1371.65 1371.65\\
1.89 1.80 1370.23 1370.23\\
1.90 1.80 1368.76 1368.76\\
1.92 1.80 1367.25 1367.25\\
1.94 1.80 1365.69 1365.69\\
1.95 1.80 1364.09 1364.09\\
1.97 1.80 1362.44 1362.44\\
1.98 1.80 1360.75 1360.75\\
2.00 1.80 1359.01 1359.01\\
2.02 1.80 1357.23 1357.23\\
2.03 1.80 1355.40 1355.40\\
2.05 1.80 1353.53 1353.53\\
2.06 1.80 1351.61 1351.61\\
2.08 1.80 1349.65 1349.65\\
2.10 1.80 1347.65 1347.65\\
2.11 1.80 1345.59 1345.59\\
2.13 1.80 1343.50 1343.50\\
2.14 1.80 1341.36 1341.36\\
2.16 1.80 1339.17 1339.17\\
2.18 1.80 1336.94 1336.94\\
2.19 1.80 1334.67 1334.67\\
2.21 1.80 1332.34 1332.34\\
2.22 1.80 1329.98 1329.98\\
2.24 1.80 1327.57 1327.57\\
2.26 1.80 1325.11 1325.11\\
2.27 1.80 1322.61 1322.61\\
2.29 1.80 1320.07 1320.07\\
2.30 1.80 1317.48 1317.48\\
2.32 1.80 1314.84 1314.84\\
2.34 1.80 1312.16 1312.16\\
2.35 1.80 1309.44 1309.44\\
2.37 1.80 1306.67 1306.67\\
2.38 1.80 1303.86 1303.86\\
2.40 1.80 1301.00 1301.00\\
2.42 1.80 1298.09 1298.09\\
2.43 1.80 1295.14 1295.14\\
2.45 1.80 1292.15 1292.15\\
2.46 1.80 1289.11 1289.11\\
2.48 1.80 1286.03 1286.03\\
2.50 1.80 1282.90 1282.90\\
2.51 1.80 1279.73 1279.73\\
2.53 1.80 1276.51 1276.51\\
2.54 1.80 1273.25 1273.25\\
2.56 1.80 1269.94 1269.94\\
2.58 1.80 1266.59 1266.59\\
2.59 1.80 1263.19 1263.19\\
2.61 1.80 1259.75 1259.75\\
2.62 1.80 1256.26 1256.26\\
2.64 1.80 1252.73 1252.73\\
2.66 1.80 1249.15 1249.15\\
2.67 1.80 1245.53 1245.53\\
2.69 1.80 1241.86 1241.86\\
2.70 1.80 1238.15 1238.15\\
2.72 1.80 1234.39 1234.39\\
2.74 1.80 1230.59 1230.59\\
2.75 1.80 1226.74 1226.74\\
2.77 1.80 1222.85 1222.85\\
2.78 1.80 1218.92 1218.92\\
2.80 1.80 1214.94 1214.94\\
2.82 1.80 1210.91 1210.91\\
2.83 1.80 1206.84 1206.84\\
2.85 1.80 1202.72 1202.72\\
2.86 1.80 1198.56 1198.56\\
2.88 1.80 1194.36 1194.36\\
2.90 1.80 1190.11 1190.11\\
2.91 1.80 1185.81 1185.81\\
2.93 1.80 1181.47 1181.47\\
2.94 1.80 1177.09 1177.09\\
2.96 1.80 1172.66 1172.66\\
2.98 1.80 1168.18 1168.18\\
2.99 1.80 1163.66 1163.66\\
0.00 1.81 1230.95 1230.95\\
0.02 1.81 1234.78 1234.78\\
0.03 1.81 1238.56 1238.56\\
0.05 1.81 1242.30 1242.30\\
0.06 1.81 1246.00 1246.00\\
0.08 1.81 1249.65 1249.65\\
0.10 1.81 1253.25 1253.25\\
0.11 1.81 1256.81 1256.81\\
0.13 1.81 1260.33 1260.33\\
0.14 1.81 1263.80 1263.80\\
0.16 1.81 1267.22 1267.22\\
0.18 1.81 1270.60 1270.60\\
0.19 1.81 1273.94 1273.94\\
0.21 1.81 1277.23 1277.23\\
0.22 1.81 1280.48 1280.48\\
0.24 1.81 1283.68 1283.68\\
0.26 1.81 1286.83 1286.83\\
0.27 1.81 1289.94 1289.94\\
0.29 1.81 1293.01 1293.01\\
0.30 1.81 1296.03 1296.03\\
0.32 1.81 1299.01 1299.01\\
0.34 1.81 1301.94 1301.94\\
0.35 1.81 1304.83 1304.83\\
0.37 1.81 1307.67 1307.67\\
0.38 1.81 1310.47 1310.47\\
0.40 1.81 1313.22 1313.22\\
0.42 1.81 1315.93 1315.93\\
0.43 1.81 1318.59 1318.59\\
0.45 1.81 1321.21 1321.21\\
0.46 1.81 1323.78 1323.78\\
0.48 1.81 1326.31 1326.31\\
0.50 1.81 1328.79 1328.79\\
0.51 1.81 1331.23 1331.23\\
0.53 1.81 1333.62 1333.62\\
0.54 1.81 1335.97 1335.97\\
0.56 1.81 1338.27 1338.27\\
0.58 1.81 1340.53 1340.53\\
0.59 1.81 1342.75 1342.75\\
0.61 1.81 1344.92 1344.92\\
0.62 1.81 1347.04 1347.04\\
0.64 1.81 1349.12 1349.12\\
0.66 1.81 1351.15 1351.15\\
0.67 1.81 1353.14 1353.14\\
0.69 1.81 1355.09 1355.09\\
0.70 1.81 1356.99 1356.99\\
0.72 1.81 1358.84 1358.84\\
0.74 1.81 1360.65 1360.65\\
0.75 1.81 1362.42 1362.42\\
0.77 1.81 1364.14 1364.14\\
0.78 1.81 1365.81 1365.81\\
0.80 1.81 1367.44 1367.44\\
0.82 1.81 1369.03 1369.03\\
0.83 1.81 1370.57 1370.57\\
0.85 1.81 1372.07 1372.07\\
0.86 1.81 1373.52 1373.52\\
0.88 1.81 1374.92 1374.92\\
0.90 1.81 1376.28 1376.28\\
0.91 1.81 1377.60 1377.60\\
0.93 1.81 1378.87 1378.87\\
0.94 1.81 1380.10 1380.10\\
0.96 1.81 1381.28 1381.28\\
0.98 1.81 1382.42 1382.42\\
0.99 1.81 1383.51 1383.51\\
1.01 1.81 1384.56 1384.56\\
1.02 1.81 1385.56 1385.56\\
1.04 1.81 1386.52 1386.52\\
1.06 1.81 1387.43 1387.43\\
1.07 1.81 1388.30 1388.30\\
1.09 1.81 1389.12 1389.12\\
1.10 1.81 1389.90 1389.90\\
1.12 1.81 1390.63 1390.63\\
1.14 1.81 1391.32 1391.32\\
1.15 1.81 1391.96 1391.96\\
1.17 1.81 1392.56 1392.56\\
1.18 1.81 1393.11 1393.11\\
1.20 1.81 1393.62 1393.62\\
1.22 1.81 1394.08 1394.08\\
1.23 1.81 1394.50 1394.50\\
1.25 1.81 1394.88 1394.88\\
1.26 1.81 1395.21 1395.21\\
1.28 1.81 1395.49 1395.49\\
1.30 1.81 1395.73 1395.73\\
